,name,Total,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US36029014000,"Census Tract 140, Erie, NY",1493.0,467.0,546.0,262.0,119.0,62.0,37.0,0.0
14000US36029014101,"Census Tract 141.01, Erie, NY",2622.0,626.0,1147.0,272.0,363.0,194.0,20.0,0.0
14000US36029014102,"Census Tract 141.02, Erie, NY",2379.0,774.0,870.0,389.0,189.0,138.0,19.0,0.0
14000US36029014204,"Census Tract 142.04, Erie, NY",1880.0,842.0,507.0,223.0,163.0,145.0,0.0,0.0
14000US36029014206,"Census Tract 142.06, Erie, NY",2544.0,326.0,938.0,509.0,509.0,189.0,34.0,39.0
14000US36029014207,"Census Tract 142.07, Erie, NY",2405.0,758.0,831.0,456.0,224.0,106.0,30.0,0.0
14000US36029014208,"Census Tract 142.08, Erie, NY",2301.0,563.0,814.0,407.0,339.0,106.0,41.0,31.0
14000US36029014209,"Census Tract 142.09, Erie, NY",1489.0,270.0,638.0,197.0,278.0,61.0,45.0,0.0
14000US36029014300,"Census Tract 143, Erie, NY",2649.0,931.0,716.0,572.0,253.0,121.0,18.0,38.0
14000US36029014400,"Census Tract 144, Erie, NY",1951.0,679.0,802.0,193.0,225.0,52.0,0.0,0.0
14000US36029014501,"Census Tract 145.01, Erie, NY",1547.0,370.0,631.0,276.0,196.0,69.0,5.0,0.0
14000US36029014502,"Census Tract 145.02, Erie, NY",1085.0,361.0,442.0,169.0,66.0,47.0,0.0,0.0
14000US36029014601,"Census Tract 146.01, Erie, NY",2244.0,689.0,664.0,455.0,216.0,185.0,35.0,0.0
14000US36029014603,"Census Tract 146.03, Erie, NY",1632.0,295.0,595.0,284.0,332.0,77.0,49.0,0.0
14000US36029014604,"Census Tract 146.04, Erie, NY",2945.0,646.0,884.0,541.0,457.0,343.0,74.0,0.0
14000US36029014701,"Census Tract 147.01, Erie, NY",1967.0,300.0,843.0,265.0,355.0,116.0,66.0,22.0
14000US36029014702,"Census Tract 147.02, Erie, NY",3256.0,850.0,1103.0,379.0,634.0,186.0,77.0,27.0
14000US36029014801,"Census Tract 148.01, Erie, NY",1029.0,416.0,290.0,121.0,139.0,19.0,24.0,20.0
14000US36029014803,"Census Tract 148.03, Erie, NY",2732.0,795.0,1143.0,277.0,355.0,109.0,38.0,15.0
14000US36029014901,"Census Tract 149.01, Erie, NY",1173.0,434.0,389.0,201.0,96.0,19.0,27.0,7.0
14000US36029014903,"Census Tract 149.03, Erie, NY",2006.0,314.0,769.0,417.0,313.0,125.0,38.0,30.0
14000US36029014904,"Census Tract 149.04, Erie, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36029015001,"Census Tract 150.01, Erie, NY",2144.0,423.0,941.0,329.0,274.0,127.0,50.0,0.0
14000US36029015002,"Census Tract 150.02, Erie, NY",1193.0,231.0,475.0,252.0,167.0,44.0,24.0,0.0
14000US36029015003,"Census Tract 150.03, Erie, NY",1461.0,494.0,510.0,167.0,174.0,97.0,11.0,8.0
14000US36029015101,"Census Tract 151.01, Erie, NY",1353.0,299.0,573.0,233.0,161.0,66.0,0.0,21.0
14000US36029015102,"Census Tract 151.02, Erie, NY",1063.0,250.0,398.0,170.0,114.0,69.0,59.0,3.0
14000US36029015201,"Census Tract 152.01, Erie, NY",1336.0,256.0,653.0,164.0,157.0,44.0,40.0,22.0
14000US36029015202,"Census Tract 152.02, Erie, NY",2127.0,649.0,892.0,235.0,276.0,65.0,5.0,5.0
14000US36029015301,"Census Tract 153.01, Erie, NY",1898.0,592.0,623.0,253.0,276.0,83.0,24.0,47.0
14000US36029015302,"Census Tract 153.02, Erie, NY",1193.0,357.0,364.0,264.0,148.0,60.0,0.0,0.0
14000US36029015401,"Census Tract 154.01, Erie, NY",1073.0,304.0,441.0,191.0,74.0,18.0,45.0,0.0
14000US36029015402,"Census Tract 154.02, Erie, NY",2043.0,685.0,615.0,383.0,202.0,42.0,91.0,25.0
14000US36029015501,"Census Tract 155.01, Erie, NY",844.0,201.0,316.0,185.0,39.0,44.0,44.0,15.0
14000US36029015503,"Census Tract 155.03, Erie, NY",1170.0,319.0,420.0,229.0,138.0,25.0,23.0,16.0
14000US36029015504,"Census Tract 155.04, Erie, NY",1649.0,556.0,587.0,289.0,90.0,43.0,73.0,11.0
14000US36029015600,"Census Tract 156, Erie, NY",957.0,327.0,341.0,160.0,65.0,49.0,15.0,0.0
14000US36029015700,"Census Tract 157, Erie, NY",1311.0,333.0,438.0,222.0,128.0,112.0,48.0,30.0
14000US36029015800,"Census Tract 158, Erie, NY",1802.0,460.0,781.0,239.0,216.0,82.0,24.0,0.0
14000US36029015900,"Census Tract 159, Erie, NY",1850.0,684.0,659.0,192.0,154.0,75.0,86.0,0.0
14000US36029016100,"Census Tract 161, Erie, NY",18.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0
14000US36029016200,"Census Tract 162, Erie, NY",914.0,270.0,418.0,135.0,76.0,15.0,0.0,0.0
14000US36029016300,"Census Tract 163, Erie, NY",807.0,227.0,169.0,219.0,154.0,8.0,30.0,0.0
14000US36029016400,"Census Tract 164, Erie, NY",1367.0,647.0,276.0,213.0,157.0,38.0,0.0,36.0
14000US36029016500,"Census Tract 165, Erie, NY",705.0,410.0,247.0,26.0,22.0,0.0,0.0,0.0
14000US36029016600,"Census Tract 166, Erie, NY",1078.0,528.0,187.0,200.0,52.0,78.0,27.0,6.0
14000US36029016700,"Census Tract 167, Erie, NY",1106.0,559.0,291.0,151.0,54.0,33.0,0.0,18.0
14000US36029016800,"Census Tract 168, Erie, NY",1496.0,629.0,475.0,243.0,118.0,11.0,0.0,20.0
14000US36029016900,"Census Tract 169, Erie, NY",1546.0,775.0,446.0,160.0,87.0,78.0,0.0,0.0
14000US36029017000,"Census Tract 170, Erie, NY",1163.0,412.0,301.0,194.0,155.0,77.0,13.0,11.0
14000US36029017100,"Census Tract 171, Erie, NY",1428.0,424.0,261.0,178.0,318.0,133.0,81.0,33.0
14000US36029017200,"Census Tract 172, Erie, NY",1122.0,471.0,290.0,170.0,141.0,33.0,14.0,3.0
14000US36029017300,"Census Tract 173, Erie, NY",2932.0,1062.0,793.0,445.0,404.0,185.0,0.0,43.0
14000US36029017400,"Census Tract 174, Erie, NY",1396.0,274.0,373.0,264.0,112.0,208.0,123.0,42.0
14000US36029017501,"Census Tract 175.01, Erie, NY",660.0,274.0,200.0,87.0,64.0,35.0,0.0,0.0
14000US36029017502,"Census Tract 175.02, Erie, NY",950.0,260.0,360.0,138.0,126.0,42.0,0.0,24.0
14000US36029940000,"Census Tract 9400, Erie, NY",782.0,299.0,166.0,144.0,100.0,65.0,0.0,8.0
14000US36029940100,"Census Tract 9401, Erie, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36029990000,"Census Tract 9900, Erie, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36031960100,"Census Tract 9601, Essex, NY",1028.0,314.0,351.0,146.0,175.0,27.0,9.0,6.0
14000US36031960200,"Census Tract 9602, Essex, NY",1081.0,281.0,402.0,217.0,115.0,34.0,5.0,27.0
14000US36031960300,"Census Tract 9603, Essex, NY",1247.0,376.0,486.0,144.0,199.0,42.0,0.0,0.0
14000US36031960498,"Census Tract 9604.98, Essex, NY",1064.0,439.0,434.0,109.0,54.0,28.0,0.0,0.0
14000US36031960598,"Census Tract 9605.98, Essex, NY",1656.0,445.0,570.0,172.0,364.0,34.0,60.0,11.0
14000US36031960700,"Census Tract 9607, Essex, NY",730.0,170.0,381.0,99.0,58.0,14.0,8.0,0.0
14000US36031960800,"Census Tract 9608, Essex, NY",913.0,209.0,416.0,150.0,75.0,39.0,24.0,0.0
14000US36031960900,"Census Tract 9609, Essex, NY",1604.0,504.0,719.0,173.0,131.0,54.0,23.0,0.0
14000US36031961000,"Census Tract 9610, Essex, NY",1885.0,519.0,746.0,303.0,218.0,28.0,71.0,0.0
14000US36031961100,"Census Tract 9611, Essex, NY",765.0,180.0,330.0,125.0,59.0,47.0,15.0,9.0
14000US36031961200,"Census Tract 9612, Essex, NY",2093.0,794.0,650.0,151.0,277.0,176.0,45.0,0.0
14000US36031961300,"Census Tract 9613, Essex, NY",664.0,199.0,331.0,62.0,50.0,9.0,4.0,9.0
14000US36031961400,"Census Tract 9614, Essex, NY",695.0,233.0,276.0,77.0,91.0,12.0,2.0,4.0
14000US36033940000,"Census Tract 9400, Franklin, NY",1093.0,452.0,345.0,90.0,62.0,63.0,81.0,0.0
14000US36033950100,"Census Tract 9501, Franklin, NY",1931.0,569.0,663.0,353.0,181.0,94.0,60.0,11.0
14000US36033950200,"Census Tract 9502, Franklin, NY",2019.0,501.0,787.0,310.0,277.0,92.0,30.0,22.0
14000US36033950300,"Census Tract 9503, Franklin, NY",2246.0,534.0,815.0,423.0,233.0,131.0,110.0,0.0
14000US36033950400,"Census Tract 9504, Franklin, NY",2174.0,605.0,834.0,185.0,390.0,110.0,50.0,0.0
14000US36033950501,"Census Tract 9505.01, Franklin, NY",1456.0,506.0,416.0,175.0,263.0,86.0,0.0,10.0
14000US36033950502,"Census Tract 9505.02, Franklin, NY",698.0,201.0,266.0,101.0,70.0,53.0,7.0,0.0
14000US36033950600,"Census Tract 9506, Franklin, NY",709.0,198.0,311.0,87.0,65.0,29.0,16.0,3.0
14000US36033950700,"Census Tract 9507, Franklin, NY",993.0,223.0,424.0,144.0,154.0,11.0,22.0,15.0
14000US36033950800,"Census Tract 9508, Franklin, NY",891.0,214.0,431.0,159.0,61.0,18.0,6.0,2.0
14000US36033950900,"Census Tract 9509, Franklin, NY",1457.0,464.0,468.0,212.0,142.0,143.0,28.0,0.0
14000US36033951000,"Census Tract 9510, Franklin, NY",920.0,305.0,303.0,169.0,84.0,27.0,26.0,6.0
14000US36033951100,"Census Tract 9511, Franklin, NY",1490.0,418.0,559.0,304.0,139.0,44.0,26.0,0.0
14000US36033951200,"Census Tract 9512, Franklin, NY",1011.0,305.0,454.0,91.0,92.0,66.0,0.0,3.0
14000US36035970100,"Census Tract 9701, Fulton, NY",1099.0,289.0,433.0,151.0,125.0,60.0,41.0,0.0
14000US36035970200,"Census Tract 9702, Fulton, NY",1176.0,234.0,493.0,269.0,106.0,74.0,0.0,0.0
14000US36035970300,"Census Tract 9703, Fulton, NY",1573.0,536.0,554.0,192.0,234.0,51.0,0.0,6.0
14000US36035970400,"Census Tract 9704, Fulton, NY",828.0,195.0,447.0,78.0,59.0,19.0,30.0,0.0
14000US36035970500,"Census Tract 9705, Fulton, NY",1645.0,462.0,632.0,271.0,131.0,102.0,12.0,35.0
14000US36035970600,"Census Tract 9706, Fulton, NY",2964.0,874.0,1156.0,449.0,232.0,176.0,48.0,29.0
14000US36035970700,"Census Tract 9707, Fulton, NY",1476.0,529.0,485.0,117.0,189.0,78.0,60.0,18.0
14000US36035970800,"Census Tract 9708, Fulton, NY",1143.0,310.0,402.0,183.0,106.0,48.0,54.0,40.0
14000US36035970900,"Census Tract 9709, Fulton, NY",1445.0,494.0,392.0,262.0,198.0,53.0,26.0,20.0
14000US36035971000,"Census Tract 9710, Fulton, NY",1059.0,283.0,416.0,156.0,117.0,0.0,41.0,46.0
14000US36035971100,"Census Tract 9711, Fulton, NY",1036.0,405.0,295.0,160.0,91.0,32.0,38.0,15.0
14000US36035971200,"Census Tract 9712, Fulton, NY",1516.0,323.0,685.0,179.0,244.0,62.0,14.0,9.0
14000US36035971300,"Census Tract 9713, Fulton, NY",1905.0,681.0,521.0,340.0,97.0,194.0,26.0,46.0
14000US36035971400,"Census Tract 9714, Fulton, NY",1404.0,364.0,482.0,255.0,208.0,72.0,23.0,0.0
14000US36035971500,"Census Tract 9715, Fulton, NY",2170.0,548.0,865.0,279.0,374.0,80.0,0.0,24.0
14000US36037940100,"Census Tract 9401, Genesee, NY",251.0,125.0,78.0,35.0,13.0,0.0,0.0,0.0
14000US36037950100,"Census Tract 9501, Genesee, NY",1997.0,477.0,795.0,312.0,226.0,118.0,30.0,39.0
14000US36037950200,"Census Tract 9502, Genesee, NY",1971.0,426.0,703.0,343.0,317.0,120.0,47.0,15.0
14000US36037950300,"Census Tract 9503, Genesee, NY",2472.0,698.0,888.0,416.0,291.0,151.0,13.0,15.0
14000US36037950400,"Census Tract 9504, Genesee, NY",3076.0,1096.0,968.0,550.0,290.0,142.0,30.0,0.0
14000US36037950500,"Census Tract 9505, Genesee, NY",1185.0,403.0,392.0,215.0,85.0,80.0,10.0,0.0
14000US36037950600,"Census Tract 9506, Genesee, NY",887.0,363.0,233.0,100.0,115.0,65.0,5.0,6.0
14000US36037950700,"Census Tract 9507, Genesee, NY",919.0,378.0,217.0,101.0,125.0,42.0,43.0,13.0
14000US36037950800,"Census Tract 9508, Genesee, NY",1063.0,303.0,392.0,162.0,128.0,35.0,13.0,30.0
14000US36037950900,"Census Tract 9509, Genesee, NY",1049.0,409.0,331.0,145.0,97.0,67.0,0.0,0.0
14000US36037951000,"Census Tract 9510, Genesee, NY",1026.0,440.0,290.0,107.0,38.0,106.0,21.0,24.0
14000US36037951100,"Census Tract 9511, Genesee, NY",2075.0,524.0,796.0,352.0,289.0,71.0,37.0,6.0
14000US36037951200,"Census Tract 9512, Genesee, NY",1914.0,643.0,595.0,276.0,231.0,157.0,9.0,3.0
14000US36037951300,"Census Tract 9513, Genesee, NY",1720.0,383.0,657.0,290.0,235.0,89.0,43.0,23.0
14000US36037951400,"Census Tract 9514, Genesee, NY",2076.0,457.0,702.0,316.0,365.0,154.0,68.0,14.0
14000US36039080100,"Census Tract 801, Greene, NY",1132.0,196.0,533.0,213.0,115.0,15.0,43.0,17.0
14000US36039080201,"Census Tract 802.01, Greene, NY",1283.0,334.0,543.0,118.0,182.0,56.0,29.0,21.0
14000US36039080202,"Census Tract 802.02, Greene, NY",925.0,260.0,327.0,89.0,163.0,56.0,15.0,15.0
14000US36039080300,"Census Tract 803, Greene, NY",1141.0,309.0,493.0,179.0,100.0,40.0,18.0,2.0
14000US36039080401,"Census Tract 804.01, Greene, NY",1249.0,667.0,384.0,140.0,35.0,6.0,17.0,0.0
14000US36039080402,"Census Tract 804.02, Greene, NY",935.0,320.0,393.0,149.0,47.0,24.0,2.0,0.0
14000US36039080501,"Census Tract 805.01, Greene, NY",918.0,187.0,432.0,174.0,85.0,31.0,9.0,0.0
14000US36039080502,"Census Tract 805.02, Greene, NY",1283.0,485.0,382.0,102.0,128.0,149.0,30.0,7.0
14000US36039080600,"Census Tract 806, Greene, NY",1129.0,293.0,402.0,213.0,107.0,71.0,16.0,27.0
14000US36039080700,"Census Tract 807, Greene, NY",1080.0,478.0,288.0,136.0,105.0,31.0,8.0,34.0
14000US36039080800,"Census Tract 808, Greene, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36039080900,"Census Tract 809, Greene, NY",1515.0,477.0,634.0,116.0,240.0,26.0,18.0,4.0
14000US36039081000,"Census Tract 810, Greene, NY",1797.0,1004.0,421.0,200.0,140.0,5.0,0.0,27.0
14000US36039081101,"Census Tract 811.01, Greene, NY",1738.0,656.0,561.0,264.0,181.0,49.0,13.0,14.0
14000US36039081102,"Census Tract 811.02, Greene, NY",992.0,390.0,330.0,126.0,83.0,36.0,6.0,21.0
14000US36041950100,"Census Tract 9501, Hamilton, NY",200.0,72.0,95.0,14.0,10.0,3.0,0.0,6.0
14000US36041950300,"Census Tract 9503, Hamilton, NY",328.0,125.0,174.0,14.0,13.0,2.0,0.0,0.0
14000US36041950400,"Census Tract 9504, Hamilton, NY",378.0,88.0,178.0,52.0,22.0,20.0,18.0,0.0
14000US36041950500,"Census Tract 9505, Hamilton, NY",218.0,50.0,131.0,16.0,13.0,7.0,1.0,0.0
14000US36043010100,"Census Tract 101, Herkimer, NY",2353.0,523.0,994.0,350.0,253.0,153.0,43.0,37.0
14000US36043010201,"Census Tract 102.01, Herkimer, NY",1364.0,439.0,504.0,217.0,121.0,60.0,20.0,3.0
14000US36043010202,"Census Tract 102.02, Herkimer, NY",1549.0,330.0,632.0,295.0,157.0,62.0,45.0,28.0
14000US36043010300,"Census Tract 103, Herkimer, NY",1885.0,478.0,767.0,176.0,223.0,159.0,45.0,37.0
14000US36043010400,"Census Tract 104, Herkimer, NY",1387.0,489.0,476.0,154.0,153.0,87.0,0.0,28.0
14000US36043010501,"Census Tract 105.01, Herkimer, NY",1034.0,345.0,350.0,200.0,68.0,13.0,25.0,33.0
14000US36043010502,"Census Tract 105.02, Herkimer, NY",692.0,206.0,240.0,138.0,71.0,37.0,0.0,0.0
14000US36043010701,"Census Tract 107.01, Herkimer, NY",966.0,304.0,345.0,129.0,87.0,11.0,22.0,68.0
14000US36043010702,"Census Tract 107.02, Herkimer, NY",854.0,359.0,210.0,97.0,153.0,9.0,9.0,17.0
14000US36043010900,"Census Tract 109, Herkimer, NY",1286.0,268.0,540.0,174.0,204.0,63.0,13.0,24.0
14000US36043011001,"Census Tract 110.01, Herkimer, NY",955.0,318.0,298.0,93.0,143.0,73.0,9.0,21.0
14000US36043011002,"Census Tract 110.02, Herkimer, NY",1148.0,341.0,434.0,173.0,120.0,34.0,9.0,37.0
14000US36043011100,"Census Tract 111, Herkimer, NY",930.0,299.0,385.0,146.0,82.0,18.0,0.0,0.0
14000US36043011200,"Census Tract 112, Herkimer, NY",2384.0,1003.0,729.0,402.0,118.0,26.0,38.0,68.0
14000US36043011301,"Census Tract 113.01, Herkimer, NY",686.0,168.0,289.0,105.0,58.0,40.0,26.0,0.0
14000US36043011302,"Census Tract 113.02, Herkimer, NY",1367.0,417.0,459.0,258.0,143.0,52.0,38.0,0.0
14000US36043011400,"Census Tract 114, Herkimer, NY",1755.0,483.0,630.0,261.0,196.0,124.0,49.0,12.0
14000US36043011501,"Census Tract 115.01, Herkimer, NY",1246.0,335.0,541.0,143.0,120.0,62.0,32.0,13.0
14000US36043011502,"Census Tract 115.02, Herkimer, NY",742.0,238.0,367.0,92.0,45.0,0.0,0.0,0.0
14000US36045060100,"Census Tract 601, Jefferson, NY",1640.0,461.0,666.0,166.0,221.0,75.0,23.0,28.0
14000US36045060200,"Census Tract 602, Jefferson, NY",2652.0,564.0,1088.0,548.0,246.0,150.0,36.0,20.0
14000US36045060300,"Census Tract 603, Jefferson, NY",1610.0,411.0,772.0,172.0,128.0,76.0,35.0,16.0
14000US36045060400,"Census Tract 604, Jefferson, NY",2669.0,690.0,1143.0,350.0,368.0,57.0,32.0,29.0
14000US36045060500,"Census Tract 605, Jefferson, NY",1793.0,308.0,637.0,402.0,290.0,114.0,17.0,25.0
14000US36045060600,"Census Tract 606, Jefferson, NY",2699.0,546.0,1038.0,668.0,321.0,121.0,1.0,4.0
14000US36045060700,"Census Tract 607, Jefferson, NY",1725.0,363.0,581.0,318.0,311.0,104.0,29.0,19.0
14000US36045060803,"Census Tract 608.03, Jefferson, NY",1981.0,184.0,558.0,519.0,415.0,179.0,58.0,68.0
14000US36045060804,"Census Tract 608.04, Jefferson, NY",1281.0,224.0,288.0,269.0,261.0,146.0,84.0,9.0
14000US36045060900,"Census Tract 609, Jefferson, NY",2295.0,496.0,795.0,602.0,347.0,36.0,19.0,0.0
14000US36045061000,"Census Tract 610, Jefferson, NY",1442.0,586.0,409.0,141.0,234.0,43.0,11.0,18.0
14000US36045061100,"Census Tract 611, Jefferson, NY",2212.0,606.0,782.0,280.0,245.0,212.0,82.0,5.0
14000US36045061200,"Census Tract 612, Jefferson, NY",1271.0,338.0,358.0,186.0,265.0,69.0,28.0,27.0
14000US36045061300,"Census Tract 613, Jefferson, NY",1305.0,331.0,507.0,122.0,233.0,86.0,26.0,0.0
14000US36045061400,"Census Tract 614, Jefferson, NY",1478.0,599.0,444.0,168.0,105.0,90.0,44.0,28.0
14000US36045061500,"Census Tract 615, Jefferson, NY",1815.0,776.0,615.0,181.0,220.0,23.0,0.0,0.0
14000US36045061600,"Census Tract 616, Jefferson, NY",1512.0,425.0,515.0,157.0,281.0,86.0,44.0,4.0
14000US36045061700,"Census Tract 617, Jefferson, NY",1071.0,310.0,450.0,132.0,116.0,47.0,16.0,0.0
14000US36045061800,"Census Tract 618, Jefferson, NY",2927.0,807.0,980.0,368.0,458.0,272.0,28.0,14.0
14000US36045061900,"Census Tract 619, Jefferson, NY",1554.0,562.0,526.0,225.0,118.0,105.0,18.0,0.0
14000US36045062100,"Census Tract 621, Jefferson, NY",1919.0,1135.0,342.0,201.0,241.0,0.0,0.0,0.0
14000US36045062200,"Census Tract 622, Jefferson, NY",1768.0,633.0,518.0,253.0,215.0,66.0,83.0,0.0
14000US36045062400,"Census Tract 624, Jefferson, NY",1534.0,264.0,593.0,296.0,246.0,54.0,61.0,20.0
14000US36045062500,"Census Tract 625, Jefferson, NY",1103.0,170.0,469.0,211.0,130.0,99.0,9.0,15.0
14000US36045980000,"Census Tract 9800, Jefferson, NY",11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
14000US36045990001,"Census Tract 9900.01, Jefferson, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36047000100,"Census Tract 1, Kings, NY",2332.0,1035.0,963.0,164.0,170.0,0.0,0.0,0.0
14000US36047000200,"Census Tract 2, Kings, NY",361.0,82.0,61.0,70.0,64.0,15.0,36.0,33.0
14000US36047000301,"Census Tract 3.01, Kings, NY",1873.0,778.0,564.0,268.0,227.0,36.0,0.0,0.0
14000US36047000501,"Census Tract 5.01, Kings, NY",1788.0,895.0,588.0,192.0,88.0,25.0,0.0,0.0
14000US36047000502,"Census Tract 5.02, Kings, NY",1522.0,882.0,420.0,157.0,63.0,0.0,0.0,0.0
14000US36047000700,"Census Tract 7, Kings, NY",1775.0,614.0,561.0,246.0,295.0,51.0,8.0,0.0
14000US36047000900,"Census Tract 9, Kings, NY",2048.0,840.0,847.0,149.0,153.0,59.0,0.0,0.0
14000US36047001100,"Census Tract 11, Kings, NY",757.0,300.0,372.0,41.0,44.0,0.0,0.0,0.0
14000US36047001300,"Census Tract 13, Kings, NY",932.0,501.0,234.0,140.0,57.0,0.0,0.0,0.0
14000US36047001500,"Census Tract 15, Kings, NY",3664.0,1142.0,1565.0,486.0,350.0,70.0,28.0,23.0
14000US36047001800,"Census Tract 18, Kings, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36047002000,"Census Tract 20, Kings, NY",407.0,97.0,70.0,60.0,65.0,64.0,20.0,31.0
14000US36047002100,"Census Tract 21, Kings, NY",2112.0,376.0,1096.0,258.0,354.0,28.0,0.0,0.0
14000US36047002200,"Census Tract 22, Kings, NY",1595.0,414.0,460.0,169.0,233.0,180.0,86.0,53.0
14000US36047002300,"Census Tract 23, Kings, NY",1612.0,464.0,449.0,380.0,158.0,83.0,40.0,38.0
14000US36047002901,"Census Tract 29.01, Kings, NY",1349.0,495.0,254.0,123.0,209.0,59.0,107.0,102.0
14000US36047003000,"Census Tract 30, Kings, NY",630.0,204.0,157.0,64.0,155.0,37.0,0.0,13.0
14000US36047003100,"Census Tract 31, Kings, NY",1073.0,464.0,376.0,118.0,99.0,16.0,0.0,0.0
14000US36047003300,"Census Tract 33, Kings, NY",1908.0,758.0,812.0,186.0,85.0,28.0,25.0,14.0
14000US36047003400,"Census Tract 34, Kings, NY",1237.0,336.0,481.0,149.0,166.0,65.0,6.0,34.0
14000US36047003500,"Census Tract 35, Kings, NY",968.0,427.0,305.0,164.0,60.0,4.0,8.0,0.0
14000US36047003600,"Census Tract 36, Kings, NY",1796.0,726.0,586.0,236.0,172.0,44.0,27.0,5.0
14000US36047003700,"Census Tract 37, Kings, NY",843.0,324.0,402.0,59.0,36.0,17.0,5.0,0.0
14000US36047003800,"Census Tract 38, Kings, NY",624.0,222.0,213.0,58.0,71.0,55.0,5.0,0.0
14000US36047003900,"Census Tract 39, Kings, NY",1176.0,513.0,366.0,157.0,113.0,21.0,0.0,6.0
14000US36047004100,"Census Tract 41, Kings, NY",1375.0,448.0,392.0,239.0,248.0,32.0,0.0,16.0
14000US36047004300,"Census Tract 43, Kings, NY",1631.0,626.0,610.0,167.0,187.0,41.0,0.0,0.0
14000US36047004400,"Census Tract 44, Kings, NY",986.0,292.0,242.0,199.0,170.0,58.0,17.0,8.0
14000US36047004500,"Census Tract 45, Kings, NY",1671.0,657.0,562.0,201.0,190.0,22.0,36.0,3.0
14000US36047004600,"Census Tract 46, Kings, NY",491.0,151.0,116.0,37.0,115.0,66.0,6.0,0.0
14000US36047004700,"Census Tract 47, Kings, NY",776.0,229.0,196.0,192.0,132.0,27.0,0.0,0.0
14000US36047004900,"Census Tract 49, Kings, NY",997.0,280.0,375.0,188.0,135.0,19.0,0.0,0.0
14000US36047005000,"Census Tract 50, Kings, NY",968.0,277.0,367.0,165.0,56.0,81.0,15.0,7.0
14000US36047005100,"Census Tract 51, Kings, NY",1084.0,294.0,339.0,120.0,226.0,105.0,0.0,0.0
14000US36047005201,"Census Tract 52.01, Kings, NY",1071.0,722.0,240.0,41.0,39.0,14.0,15.0,0.0
14000US36047005202,"Census Tract 52.02, Kings, NY",1351.0,829.0,269.0,146.0,83.0,8.0,0.0,16.0
14000US36047005300,"Census Tract 53, Kings, NY",958.0,318.0,354.0,75.0,146.0,57.0,0.0,8.0
14000US36047005400,"Census Tract 54, Kings, NY",1603.0,696.0,560.0,165.0,144.0,28.0,0.0,10.0
14000US36047005601,"Census Tract 56.01, Kings, NY",1390.0,700.0,521.0,75.0,59.0,6.0,0.0,29.0
14000US36047005602,"Census Tract 56.02, Kings, NY",869.0,447.0,247.0,84.0,57.0,34.0,0.0,0.0
14000US36047005800,"Census Tract 58, Kings, NY",1374.0,496.0,440.0,206.0,80.0,150.0,2.0,0.0
14000US36047005900,"Census Tract 59, Kings, NY",556.0,168.0,217.0,134.0,21.0,6.0,10.0,0.0
14000US36047006000,"Census Tract 60, Kings, NY",1011.0,230.0,274.0,160.0,161.0,69.0,77.0,40.0
14000US36047006200,"Census Tract 62, Kings, NY",1102.0,381.0,332.0,129.0,116.0,107.0,24.0,13.0
14000US36047006300,"Census Tract 63, Kings, NY",917.0,311.0,356.0,123.0,121.0,0.0,6.0,0.0
14000US36047006400,"Census Tract 64, Kings, NY",1321.0,466.0,352.0,228.0,187.0,76.0,12.0,0.0
14000US36047006500,"Census Tract 65, Kings, NY",2436.0,494.0,1028.0,573.0,271.0,16.0,38.0,16.0
14000US36047006600,"Census Tract 66, Kings, NY",1546.0,559.0,499.0,167.0,195.0,70.0,25.0,31.0
14000US36047006700,"Census Tract 67, Kings, NY",1523.0,264.0,652.0,257.0,285.0,48.0,6.0,11.0
14000US36047006800,"Census Tract 68, Kings, NY",1823.0,496.0,604.0,273.0,222.0,97.0,99.0,32.0
14000US36047006900,"Census Tract 69, Kings, NY",1698.0,562.0,777.0,158.0,119.0,35.0,20.0,27.0
14000US36047007000,"Census Tract 70, Kings, NY",1048.0,403.0,322.0,80.0,123.0,63.0,13.0,44.0
14000US36047007100,"Census Tract 71, Kings, NY",1762.0,472.0,375.0,463.0,267.0,115.0,55.0,15.0
14000US36047007200,"Census Tract 72, Kings, NY",592.0,89.0,173.0,76.0,118.0,130.0,0.0,6.0
14000US36047007400,"Census Tract 74, Kings, NY",1443.0,122.0,389.0,209.0,273.0,257.0,121.0,72.0
14000US36047007500,"Census Tract 75, Kings, NY",2055.0,549.0,711.0,357.0,382.0,25.0,31.0,0.0
14000US36047007600,"Census Tract 76, Kings, NY",1402.0,253.0,318.0,218.0,226.0,190.0,43.0,154.0
14000US36047007700,"Census Tract 77, Kings, NY",2139.0,585.0,859.0,271.0,309.0,41.0,48.0,26.0
14000US36047007800,"Census Tract 78, Kings, NY",1488.0,287.0,326.0,330.0,140.0,135.0,114.0,156.0
