,name,Total,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US36081062000,"Census Tract 620, Queens, NY",481.0,91.0,153.0,136.0,54.0,42.0,5.0,0.0
14000US36081062100,"Census Tract 621, Queens, NY",956.0,224.0,330.0,191.0,136.0,64.0,0.0,11.0
14000US36081062200,"Census Tract 622, Queens, NY",654.0,156.0,171.0,132.0,108.0,58.0,7.0,22.0
14000US36081062300,"Census Tract 623, Queens, NY",777.0,191.0,263.0,120.0,159.0,14.0,13.0,17.0
14000US36081062400,"Census Tract 624, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081062500,"Census Tract 625, Queens, NY",872.0,190.0,210.0,182.0,161.0,85.0,9.0,35.0
14000US36081062600,"Census Tract 626, Queens, NY",864.0,124.0,276.0,177.0,114.0,98.0,46.0,29.0
14000US36081062700,"Census Tract 627, Queens, NY",978.0,187.0,289.0,228.0,195.0,52.0,20.0,7.0
14000US36081062900,"Census Tract 629, Queens, NY",1010.0,228.0,218.0,281.0,212.0,60.0,0.0,11.0
14000US36081063000,"Census Tract 630, Queens, NY",491.0,85.0,122.0,122.0,109.0,30.0,16.0,7.0
14000US36081063200,"Census Tract 632, Queens, NY",699.0,62.0,176.0,101.0,123.0,170.0,36.0,31.0
14000US36081063301,"Census Tract 633.01, Queens, NY",583.0,160.0,150.0,122.0,80.0,51.0,20.0,0.0
14000US36081063302,"Census Tract 633.02, Queens, NY",529.0,136.0,148.0,122.0,70.0,33.0,20.0,0.0
14000US36081063500,"Census Tract 635, Queens, NY",970.0,267.0,241.0,182.0,162.0,106.0,12.0,0.0
14000US36081063700,"Census Tract 637, Queens, NY",1136.0,181.0,369.0,283.0,96.0,179.0,28.0,0.0
14000US36081063800,"Census Tract 638, Queens, NY",1008.0,137.0,150.0,354.0,156.0,135.0,66.0,10.0
14000US36081063900,"Census Tract 639, Queens, NY",1115.0,313.0,328.0,270.0,109.0,53.0,12.0,30.0
14000US36081064101,"Census Tract 641.01, Queens, NY",952.0,305.0,314.0,137.0,176.0,20.0,0.0,0.0
14000US36081064102,"Census Tract 641.02, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081064500,"Census Tract 645, Queens, NY",739.0,184.0,216.0,137.0,131.0,50.0,0.0,21.0
14000US36081064600,"Census Tract 646, Queens, NY",979.0,190.0,283.0,188.0,132.0,91.0,66.0,29.0
14000US36081065000,"Census Tract 650, Queens, NY",854.0,173.0,217.0,127.0,145.0,126.0,54.0,12.0
14000US36081065400,"Census Tract 654, Queens, NY",919.0,133.0,221.0,132.0,266.0,82.0,21.0,64.0
14000US36081065501,"Census Tract 655.01, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081065600,"Census Tract 656, Queens, NY",1452.0,244.0,339.0,254.0,265.0,273.0,35.0,42.0
14000US36081065702,"Census Tract 657.02, Queens, NY",744.0,211.0,265.0,163.0,55.0,50.0,0.0,0.0
14000US36081065703,"Census Tract 657.03, Queens, NY",1033.0,232.0,340.0,121.0,217.0,86.0,23.0,14.0
14000US36081065900,"Census Tract 659, Queens, NY",659.0,187.0,213.0,49.0,152.0,31.0,15.0,12.0
14000US36081066000,"Census Tract 660, Queens, NY",1024.0,132.0,229.0,299.0,183.0,124.0,34.0,23.0
14000US36081066100,"Census Tract 661, Queens, NY",602.0,191.0,146.0,113.0,126.0,22.0,4.0,0.0
14000US36081066300,"Census Tract 663, Queens, NY",982.0,229.0,315.0,194.0,142.0,76.0,26.0,0.0
14000US36081066400,"Census Tract 664, Queens, NY",2876.0,639.0,788.0,478.0,400.0,367.0,120.0,84.0
14000US36081066501,"Census Tract 665.01, Queens, NY",1358.0,253.0,444.0,283.0,205.0,107.0,10.0,56.0
14000US36081066701,"Census Tract 667.01, Queens, NY",1009.0,325.0,264.0,189.0,196.0,35.0,0.0,0.0
14000US36081066900,"Census Tract 669, Queens, NY",610.0,149.0,168.0,155.0,91.0,29.0,18.0,0.0
14000US36081067100,"Census Tract 671, Queens, NY",869.0,218.0,271.0,160.0,135.0,62.0,13.0,10.0
14000US36081067700,"Census Tract 677, Queens, NY",672.0,141.0,240.0,188.0,60.0,13.0,8.0,22.0
14000US36081067900,"Census Tract 679, Queens, NY",1678.0,697.0,422.0,297.0,189.0,73.0,0.0,0.0
14000US36081068000,"Census Tract 680, Queens, NY",1465.0,153.0,483.0,156.0,367.0,137.0,122.0,47.0
14000US36081068200,"Census Tract 682, Queens, NY",343.0,84.0,87.0,79.0,47.0,30.0,10.0,6.0
14000US36081068300,"Census Tract 683, Queens, NY",1642.0,480.0,495.0,386.0,194.0,70.0,3.0,14.0
14000US36081068700,"Census Tract 687, Queens, NY",1794.0,474.0,582.0,324.0,318.0,78.0,18.0,0.0
14000US36081069000,"Census Tract 690, Queens, NY",977.0,120.0,264.0,221.0,120.0,136.0,83.0,33.0
14000US36081069300,"Census Tract 693, Queens, NY",1265.0,507.0,343.0,188.0,134.0,66.0,0.0,27.0
14000US36081069400,"Census Tract 694, Queens, NY",1118.0,168.0,253.0,275.0,319.0,60.0,43.0,0.0
14000US36081069500,"Census Tract 695, Queens, NY",817.0,302.0,213.0,153.0,94.0,32.0,0.0,23.0
14000US36081069701,"Census Tract 697.01, Queens, NY",1830.0,758.0,606.0,180.0,249.0,27.0,10.0,0.0
14000US36081069702,"Census Tract 697.02, Queens, NY",1439.0,429.0,437.0,371.0,135.0,32.0,35.0,0.0
14000US36081070300,"Census Tract 703, Queens, NY",742.0,189.0,276.0,108.0,93.0,64.0,12.0,0.0
14000US36081070700,"Census Tract 707, Queens, NY",967.0,184.0,421.0,158.0,151.0,45.0,8.0,0.0
14000US36081070900,"Census Tract 709, Queens, NY",1045.0,352.0,231.0,212.0,180.0,44.0,7.0,19.0
14000US36081071100,"Census Tract 711, Queens, NY",2734.0,1098.0,768.0,333.0,400.0,41.0,94.0,0.0
14000US36081071303,"Census Tract 713.03, Queens, NY",2682.0,1124.0,995.0,319.0,156.0,64.0,24.0,0.0
14000US36081071304,"Census Tract 713.04, Queens, NY",3043.0,1538.0,883.0,347.0,191.0,32.0,31.0,21.0
14000US36081071305,"Census Tract 713.05, Queens, NY",2475.0,960.0,930.0,347.0,170.0,0.0,68.0,0.0
14000US36081071306,"Census Tract 713.06, Queens, NY",3061.0,1352.0,824.0,506.0,229.0,73.0,7.0,70.0
14000US36081071600,"Census Tract 716, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081071701,"Census Tract 717.01, Queens, NY",2476.0,1068.0,902.0,244.0,176.0,72.0,14.0,0.0
14000US36081071702,"Census Tract 717.02, Queens, NY",1939.0,964.0,496.0,255.0,198.0,26.0,0.0,0.0
14000US36081071900,"Census Tract 719, Queens, NY",984.0,274.0,421.0,173.0,69.0,43.0,0.0,4.0
14000US36081072100,"Census Tract 721, Queens, NY",2100.0,830.0,603.0,385.0,171.0,44.0,67.0,0.0
14000US36081072300,"Census Tract 723, Queens, NY",839.0,231.0,341.0,105.0,115.0,40.0,0.0,7.0
14000US36081072900,"Census Tract 729, Queens, NY",464.0,93.0,115.0,125.0,70.0,37.0,24.0,0.0
14000US36081073100,"Census Tract 731, Queens, NY",556.0,135.0,164.0,99.0,99.0,48.0,6.0,5.0
14000US36081073700,"Census Tract 737, Queens, NY",1079.0,533.0,370.0,124.0,34.0,18.0,0.0,0.0
14000US36081073900,"Census Tract 739, Queens, NY",2818.0,1254.0,863.0,288.0,339.0,66.0,0.0,8.0
14000US36081074100,"Census Tract 741, Queens, NY",1594.0,743.0,482.0,268.0,101.0,0.0,0.0,0.0
14000US36081074300,"Census Tract 743, Queens, NY",1811.0,560.0,638.0,265.0,201.0,125.0,9.0,13.0
14000US36081074500,"Census Tract 745, Queens, NY",1584.0,383.0,514.0,311.0,200.0,119.0,33.0,24.0
14000US36081074700,"Census Tract 747, Queens, NY",1291.0,257.0,476.0,294.0,87.0,91.0,86.0,0.0
14000US36081074900,"Census Tract 749, Queens, NY",534.0,113.0,162.0,85.0,121.0,53.0,0.0,0.0
14000US36081075701,"Census Tract 757.01, Queens, NY",2666.0,1243.0,832.0,313.0,264.0,14.0,0.0,0.0
14000US36081075702,"Census Tract 757.02, Queens, NY",2083.0,880.0,687.0,259.0,221.0,3.0,18.0,15.0
14000US36081076901,"Census Tract 769.01, Queens, NY",2027.0,1159.0,419.0,216.0,129.0,60.0,0.0,44.0
14000US36081076902,"Census Tract 769.02, Queens, NY",639.0,290.0,165.0,142.0,42.0,0.0,0.0,0.0
14000US36081077300,"Census Tract 773, Queens, NY",1038.0,374.0,385.0,257.0,22.0,0.0,0.0,0.0
14000US36081077500,"Census Tract 775, Queens, NY",959.0,425.0,250.0,72.0,74.0,47.0,59.0,32.0
14000US36081077902,"Census Tract 779.02, Queens, NY",1593.0,296.0,470.0,349.0,238.0,119.0,47.0,74.0
14000US36081077903,"Census Tract 779.03, Queens, NY",1162.0,314.0,274.0,308.0,112.0,80.0,17.0,57.0
14000US36081077904,"Census Tract 779.04, Queens, NY",2056.0,546.0,646.0,391.0,194.0,159.0,93.0,27.0
14000US36081077905,"Census Tract 779.05, Queens, NY",1078.0,362.0,383.0,202.0,95.0,24.0,12.0,0.0
14000US36081077906,"Census Tract 779.06, Queens, NY",1290.0,374.0,354.0,282.0,137.0,95.0,18.0,30.0
14000US36081077907,"Census Tract 779.07, Queens, NY",909.0,236.0,108.0,278.0,80.0,83.0,50.0,74.0
14000US36081077908,"Census Tract 779.08, Queens, NY",1215.0,280.0,290.0,287.0,177.0,115.0,55.0,11.0
14000US36081078800,"Census Tract 788, Queens, NY",553.0,95.0,105.0,135.0,94.0,57.0,58.0,9.0
14000US36081079000,"Census Tract 790, Queens, NY",786.0,92.0,222.0,141.0,183.0,87.0,24.0,37.0
14000US36081079200,"Census Tract 792, Queens, NY",679.0,144.0,112.0,187.0,70.0,73.0,64.0,29.0
14000US36081079300,"Census Tract 793, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081079701,"Census Tract 797.01, Queens, NY",2813.0,1021.0,792.0,326.0,514.0,147.0,13.0,0.0
14000US36081079702,"Census Tract 797.02, Queens, NY",1621.0,259.0,392.0,468.0,263.0,214.0,25.0,0.0
14000US36081079900,"Census Tract 799, Queens, NY",879.0,99.0,325.0,176.0,104.0,74.0,33.0,68.0
14000US36081080301,"Census Tract 803.01, Queens, NY",1130.0,210.0,211.0,304.0,226.0,90.0,36.0,53.0
14000US36081080302,"Census Tract 803.02, Queens, NY",1047.0,192.0,227.0,218.0,241.0,117.0,23.0,29.0
14000US36081080900,"Census Tract 809, Queens, NY",2805.0,824.0,950.0,475.0,451.0,57.0,48.0,0.0
14000US36081081400,"Census Tract 814, Queens, NY",937.0,167.0,65.0,255.0,182.0,155.0,68.0,45.0
14000US36081081800,"Census Tract 818, Queens, NY",1043.0,178.0,145.0,128.0,247.0,123.0,137.0,85.0
14000US36081083700,"Census Tract 837, Queens, NY",1536.0,204.0,250.0,366.0,368.0,242.0,54.0,52.0
14000US36081083800,"Census Tract 838, Queens, NY",1591.0,122.0,508.0,280.0,305.0,256.0,92.0,28.0
14000US36081084000,"Census Tract 840, Queens, NY",1807.0,137.0,442.0,592.0,380.0,116.0,46.0,94.0
14000US36081084500,"Census Tract 845, Queens, NY",2076.0,757.0,545.0,307.0,396.0,45.0,9.0,17.0
14000US36081084601,"Census Tract 846.01, Queens, NY",893.0,149.0,208.0,156.0,170.0,132.0,78.0,0.0
14000US36081084602,"Census Tract 846.02, Queens, NY",200.0,15.0,52.0,45.0,31.0,31.0,14.0,12.0
14000US36081084900,"Census Tract 849, Queens, NY",2302.0,377.0,608.0,736.0,324.0,124.0,76.0,57.0
14000US36081085300,"Census Tract 853, Queens, NY",1986.0,517.0,696.0,399.0,251.0,98.0,0.0,25.0
14000US36081085500,"Census Tract 855, Queens, NY",2606.0,593.0,863.0,584.0,415.0,21.0,116.0,14.0
14000US36081085700,"Census Tract 857, Queens, NY",1839.0,326.0,730.0,423.0,205.0,115.0,33.0,7.0
14000US36081085900,"Census Tract 859, Queens, NY",1910.0,460.0,445.0,457.0,248.0,275.0,25.0,0.0
14000US36081086100,"Census Tract 861, Queens, NY",780.0,181.0,276.0,189.0,89.0,29.0,12.0,4.0
14000US36081086300,"Census Tract 863, Queens, NY",2394.0,658.0,680.0,410.0,519.0,76.0,23.0,28.0
14000US36081086400,"Census Tract 864, Queens, NY",794.0,131.0,148.0,147.0,222.0,72.0,68.0,6.0
14000US36081086500,"Census Tract 865, Queens, NY",2053.0,724.0,846.0,226.0,244.0,0.0,13.0,0.0
14000US36081086900,"Census Tract 869, Queens, NY",670.0,149.0,195.0,126.0,89.0,88.0,23.0,0.0
14000US36081087100,"Census Tract 871, Queens, NY",1066.0,313.0,413.0,165.0,118.0,45.0,12.0,0.0
14000US36081088400,"Census Tract 884, Queens, NY",2855.0,602.0,775.0,734.0,455.0,194.0,47.0,48.0
14000US36081088901,"Census Tract 889.01, Queens, NY",3877.0,976.0,1173.0,968.0,529.0,130.0,101.0,0.0
14000US36081089200,"Census Tract 892, Queens, NY",2571.0,309.0,1147.0,375.0,412.0,189.0,69.0,70.0
14000US36081090700,"Census Tract 907, Queens, NY",453.0,87.0,137.0,43.0,77.0,79.0,17.0,13.0
14000US36081091601,"Census Tract 916.01, Queens, NY",1365.0,404.0,416.0,161.0,278.0,79.0,27.0,0.0
14000US36081091602,"Census Tract 916.02, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081091800,"Census Tract 918, Queens, NY",7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
14000US36081091900,"Census Tract 919, Queens, NY",1570.0,267.0,428.0,334.0,345.0,88.0,93.0,15.0
14000US36081092200,"Census Tract 922, Queens, NY",771.0,190.0,248.0,176.0,77.0,67.0,6.0,7.0
14000US36081092500,"Census Tract 925, Queens, NY",1126.0,273.0,162.0,204.0,177.0,218.0,57.0,35.0
14000US36081092800,"Census Tract 928, Queens, NY",1238.0,129.0,610.0,146.0,238.0,75.0,17.0,23.0
14000US36081092900,"Census Tract 929, Queens, NY",2248.0,495.0,576.0,534.0,450.0,112.0,30.0,51.0
14000US36081093401,"Census Tract 934.01, Queens, NY",1473.0,590.0,412.0,199.0,154.0,64.0,29.0,25.0
14000US36081093402,"Census Tract 934.02, Queens, NY",1718.0,583.0,615.0,131.0,186.0,128.0,34.0,41.0
14000US36081093800,"Census Tract 938, Queens, NY",2234.0,1396.0,352.0,241.0,113.0,132.0,0.0,0.0
14000US36081093900,"Census Tract 939, Queens, NY",1622.0,225.0,552.0,333.0,342.0,35.0,67.0,68.0
14000US36081094201,"Census Tract 942.01, Queens, NY",1299.0,454.0,441.0,258.0,68.0,44.0,0.0,34.0
14000US36081094202,"Census Tract 942.02, Queens, NY",1687.0,454.0,600.0,255.0,231.0,67.0,62.0,18.0
14000US36081094203,"Census Tract 942.03, Queens, NY",2767.0,904.0,1032.0,467.0,138.0,107.0,96.0,23.0
14000US36081094500,"Census Tract 945, Queens, NY",1163.0,193.0,249.0,262.0,266.0,157.0,36.0,0.0
14000US36081094700,"Census Tract 947, Queens, NY",718.0,101.0,186.0,205.0,140.0,55.0,24.0,7.0
14000US36081095400,"Census Tract 954, Queens, NY",1675.0,382.0,356.0,296.0,316.0,182.0,89.0,54.0
14000US36081096400,"Census Tract 964, Queens, NY",1785.0,398.0,513.0,288.0,311.0,128.0,77.0,70.0
14000US36081097202,"Census Tract 972.02, Queens, NY",1113.0,326.0,308.0,203.0,134.0,85.0,31.0,26.0
14000US36081097203,"Census Tract 972.03, Queens, NY",2467.0,495.0,886.0,500.0,223.0,174.0,125.0,64.0
14000US36081097204,"Census Tract 972.04, Queens, NY",1036.0,191.0,406.0,173.0,122.0,85.0,59.0,0.0
14000US36081097300,"Census Tract 973, Queens, NY",664.0,128.0,260.0,129.0,102.0,32.0,13.0,0.0
14000US36081098100,"Census Tract 981, Queens, NY",771.0,118.0,278.0,124.0,140.0,51.0,48.0,12.0
14000US36081098700,"Census Tract 987, Queens, NY",834.0,209.0,213.0,189.0,120.0,76.0,27.0,0.0
14000US36081099100,"Census Tract 991, Queens, NY",2870.0,909.0,931.0,464.0,356.0,154.0,56.0,0.0
14000US36081099200,"Census Tract 992, Queens, NY",1392.0,421.0,273.0,298.0,189.0,84.0,94.0,33.0
14000US36081099701,"Census Tract 997.01, Queens, NY",1243.0,371.0,392.0,286.0,123.0,46.0,18.0,7.0
14000US36081099703,"Census Tract 997.03, Queens, NY",1731.0,731.0,573.0,174.0,224.0,20.0,0.0,9.0
14000US36081099704,"Census Tract 997.04, Queens, NY",3690.0,1531.0,1466.0,306.0,273.0,98.0,16.0,0.0
14000US36081099705,"Census Tract 997.05, Queens, NY",1055.0,286.0,303.0,230.0,204.0,9.0,13.0,10.0
14000US36081099801,"Census Tract 998.01, Queens, NY",2574.0,569.0,552.0,616.0,318.0,260.0,157.0,102.0
14000US36081099802,"Census Tract 998.02, Queens, NY",2676.0,1280.0,729.0,350.0,134.0,40.0,14.0,129.0
14000US36081099900,"Census Tract 999, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081100801,"Census Tract 1008.01, Queens, NY",633.0,82.0,160.0,100.0,107.0,97.0,60.0,27.0
14000US36081100802,"Census Tract 1008.02, Queens, NY",2558.0,339.0,593.0,524.0,530.0,386.0,107.0,79.0
14000US36081101001,"Census Tract 1010.01, Queens, NY",3325.0,1169.0,607.0,463.0,374.0,393.0,94.0,225.0
14000US36081101002,"Census Tract 1010.02, Queens, NY",1600.0,718.0,404.0,107.0,80.0,66.0,20.0,205.0
14000US36081101700,"Census Tract 1017, Queens, NY",2441.0,732.0,704.0,473.0,482.0,38.0,12.0,0.0
14000US36081102900,"Census Tract 1029, Queens, NY",1349.0,311.0,387.0,302.0,246.0,75.0,19.0,9.0
14000US36081103201,"Census Tract 1032.01, Queens, NY",2002.0,545.0,300.0,461.0,345.0,210.0,114.0,27.0
14000US36081103202,"Census Tract 1032.02, Queens, NY",1920.0,334.0,422.0,279.0,272.0,167.0,180.0,266.0
14000US36081103300,"Census Tract 1033, Queens, NY",1424.0,243.0,434.0,324.0,286.0,66.0,53.0,18.0
14000US36081103900,"Census Tract 1039, Queens, NY",2101.0,308.0,671.0,372.0,459.0,225.0,52.0,14.0
14000US36081104700,"Census Tract 1047, Queens, NY",2606.0,880.0,536.0,595.0,414.0,119.0,46.0,16.0
14000US36081105900,"Census Tract 1059, Queens, NY",1288.0,167.0,513.0,114.0,302.0,113.0,53.0,26.0
14000US36081107201,"Census Tract 1072.01, Queens, NY",772.0,207.0,198.0,132.0,90.0,109.0,25.0,11.0
14000US36081107202,"Census Tract 1072.02, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081108500,"Census Tract 1085, Queens, NY",851.0,197.0,307.0,127.0,156.0,45.0,4.0,15.0
14000US36081109300,"Census Tract 1093, Queens, NY",1075.0,231.0,338.0,232.0,162.0,68.0,35.0,9.0
14000US36081109700,"Census Tract 1097, Queens, NY",638.0,159.0,218.0,102.0,77.0,67.0,5.0,10.0
14000US36081109900,"Census Tract 1099, Queens, NY",1108.0,204.0,423.0,206.0,216.0,37.0,12.0,10.0
14000US36081111300,"Census Tract 1113, Queens, NY",784.0,165.0,235.0,111.0,126.0,63.0,25.0,59.0
14000US36081112300,"Census Tract 1123, Queens, NY",762.0,237.0,222.0,129.0,107.0,49.0,18.0,0.0
14000US36081112900,"Census Tract 1129, Queens, NY",836.0,265.0,277.0,114.0,106.0,68.0,6.0,0.0
14000US36081113300,"Census Tract 1133, Queens, NY",628.0,145.0,182.0,94.0,143.0,64.0,0.0,0.0
14000US36081113900,"Census Tract 1139, Queens, NY",1453.0,487.0,551.0,162.0,207.0,32.0,9.0,5.0
14000US36081114100,"Census Tract 1141, Queens, NY",825.0,102.0,312.0,160.0,121.0,72.0,46.0,12.0
14000US36081114700,"Census Tract 1147, Queens, NY",616.0,126.0,227.0,64.0,141.0,34.0,17.0,7.0
14000US36081115100,"Census Tract 1151, Queens, NY",354.0,52.0,107.0,78.0,72.0,30.0,15.0,0.0
14000US36081115500,"Census Tract 1155, Queens, NY",673.0,106.0,212.0,115.0,108.0,31.0,79.0,22.0
14000US36081115700,"Census Tract 1157, Queens, NY",1232.0,284.0,417.0,294.0,132.0,78.0,17.0,10.0
14000US36081115900,"Census Tract 1159, Queens, NY",1329.0,211.0,404.0,373.0,135.0,132.0,53.0,21.0
14000US36081116100,"Census Tract 1161, Queens, NY",1489.0,425.0,422.0,416.0,174.0,14.0,5.0,33.0
14000US36081116300,"Census Tract 1163, Queens, NY",2763.0,594.0,761.0,684.0,440.0,89.0,87.0,108.0
14000US36081116700,"Census Tract 1167, Queens, NY",554.0,72.0,168.0,118.0,132.0,41.0,21.0,2.0
14000US36081117100,"Census Tract 1171, Queens, NY",902.0,253.0,254.0,179.0,126.0,65.0,20.0,5.0
14000US36081117500,"Census Tract 1175, Queens, NY",1889.0,564.0,680.0,299.0,170.0,91.0,51.0,34.0
14000US36081118100,"Census Tract 1181, Queens, NY",611.0,145.0,199.0,135.0,80.0,45.0,0.0,7.0
14000US36081118500,"Census Tract 1185, Queens, NY",675.0,116.0,162.0,166.0,146.0,45.0,27.0,13.0
14000US36081118700,"Census Tract 1187, Queens, NY",744.0,143.0,182.0,161.0,154.0,23.0,63.0,18.0
14000US36081118900,"Census Tract 1189, Queens, NY",677.0,107.0,180.0,155.0,127.0,76.0,21.0,11.0
14000US36081119100,"Census Tract 1191, Queens, NY",978.0,190.0,199.0,276.0,203.0,79.0,31.0,0.0
14000US36081119300,"Census Tract 1193, Queens, NY",708.0,135.0,184.0,220.0,126.0,22.0,21.0,0.0
14000US36081119500,"Census Tract 1195, Queens, NY",410.0,43.0,122.0,101.0,76.0,59.0,5.0,4.0
14000US36081119900,"Census Tract 1199, Queens, NY",484.0,53.0,172.0,109.0,76.0,21.0,40.0,13.0
14000US36081120100,"Census Tract 1201, Queens, NY",425.0,51.0,94.0,87.0,84.0,75.0,20.0,14.0
14000US36081120300,"Census Tract 1203, Queens, NY",435.0,57.0,97.0,81.0,91.0,86.0,16.0,7.0
14000US36081120500,"Census Tract 1205, Queens, NY",1025.0,328.0,300.0,148.0,130.0,56.0,10.0,53.0
14000US36081120700,"Census Tract 1207, Queens, NY",934.0,147.0,284.0,129.0,148.0,124.0,65.0,37.0
14000US36081121100,"Census Tract 1211, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081121500,"Census Tract 1215, Queens, NY",1278.0,170.0,388.0,199.0,235.0,224.0,32.0,30.0
14000US36081122300,"Census Tract 1223, Queens, NY",1225.0,229.0,392.0,305.0,161.0,74.0,34.0,30.0
14000US36081122701,"Census Tract 1227.01, Queens, NY",4443.0,1219.0,1198.0,885.0,480.0,661.0,0.0,0.0
14000US36081122702,"Census Tract 1227.02, Queens, NY",2905.0,864.0,946.0,450.0,402.0,217.0,0.0,26.0
14000US36081124100,"Census Tract 1241, Queens, NY",1271.0,169.0,465.0,247.0,242.0,79.0,19.0,50.0
14000US36081124700,"Census Tract 1247, Queens, NY",1117.0,168.0,335.0,249.0,214.0,105.0,11.0,35.0
14000US36081125700,"Census Tract 1257, Queens, NY",911.0,135.0,174.0,306.0,151.0,68.0,30.0,47.0
14000US36081126500,"Census Tract 1265, Queens, NY",559.0,110.0,136.0,137.0,87.0,55.0,28.0,6.0
14000US36081126700,"Census Tract 1267, Queens, NY",655.0,107.0,140.0,134.0,60.0,154.0,18.0,42.0
14000US36081127700,"Census Tract 1277, Queens, NY",1050.0,238.0,297.0,84.0,208.0,175.0,48.0,0.0
14000US36081128300,"Census Tract 1283, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081129102,"Census Tract 1291.02, Queens, NY",1289.0,123.0,433.0,254.0,274.0,129.0,64.0,12.0
14000US36081129103,"Census Tract 1291.03, Queens, NY",1963.0,986.0,516.0,275.0,111.0,59.0,0.0,16.0
14000US36081129104,"Census Tract 1291.04, Queens, NY",1868.0,643.0,680.0,266.0,149.0,86.0,10.0,34.0
14000US36081130100,"Census Tract 1301, Queens, NY",1462.0,413.0,402.0,281.0,192.0,166.0,8.0,0.0
14000US36081133300,"Census Tract 1333, Queens, NY",1267.0,222.0,367.0,306.0,207.0,127.0,30.0,8.0
14000US36081133900,"Census Tract 1339, Queens, NY",410.0,41.0,144.0,64.0,116.0,16.0,10.0,19.0
14000US36081134100,"Census Tract 1341, Queens, NY",1066.0,119.0,344.0,195.0,221.0,58.0,105.0,24.0
14000US36081134700,"Census Tract 1347, Queens, NY",3910.0,1089.0,1140.0,821.0,577.0,270.0,13.0,0.0
14000US36081136700,"Census Tract 1367, Queens, NY",2306.0,619.0,744.0,502.0,217.0,119.0,105.0,0.0
14000US36081137700,"Census Tract 1377, Queens, NY",2443.0,635.0,598.0,535.0,307.0,226.0,66.0,76.0
14000US36081138501,"Census Tract 1385.01, Queens, NY",1479.0,220.0,372.0,297.0,435.0,59.0,65.0,31.0
14000US36081138502,"Census Tract 1385.02, Queens, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US36081139900,"Census Tract 1399, Queens, NY",576.0,110.0,150.0,127.0,104.0,48.0,19.0,18.0
14000US36081140300,"Census Tract 1403, Queens, NY",810.0,173.0,214.0,201.0,120.0,81.0,14.0,7.0
14000US36081140901,"Census Tract 1409.01, Queens, NY",316.0,72.0,87.0,39.0,51.0,49.0,18.0,0.0
14000US36081140902,"Census Tract 1409.02, Queens, NY",868.0,79.0,270.0,226.0,171.0,64.0,16.0,42.0
14000US36081141700,"Census Tract 1417, Queens, NY",1576.0,287.0,503.0,214.0,280.0,226.0,0.0,66.0
14000US36081142900,"Census Tract 1429, Queens, NY",1169.0,172.0,430.0,217.0,239.0,77.0,8.0,26.0
14000US36081143500,"Census Tract 1435, Queens, NY",734.0,70.0,241.0,182.0,173.0,38.0,8.0,22.0
14000US36081144100,"Census Tract 1441, Queens, NY",1186.0,342.0,335.0,195.0,254.0,10.0,50.0,0.0
14000US36081144700,"Census Tract 1447, Queens, NY",913.0,135.0,299.0,129.0,226.0,79.0,20.0,25.0
14000US36081145101,"Census Tract 1451.01, Queens, NY",406.0,72.0,159.0,43.0,90.0,26.0,0.0,16.0
14000US36081145102,"Census Tract 1451.02, Queens, NY",794.0,112.0,181.0,193.0,200.0,82.0,20.0,6.0
14000US36081145900,"Census Tract 1459, Queens, NY",923.0,143.0,329.0,121.0,200.0,97.0,0.0,33.0
14000US36081146300,"Census Tract 1463, Queens, NY",971.0,208.0,304.0,218.0,172.0,56.0,13.0,0.0
14000US36081146700,"Census Tract 1467, Queens, NY",1271.0,564.0,354.0,218.0,88.0,36.0,11.0,0.0
14000US36081147100,"Census Tract 1471, Queens, NY",1222.0,375.0,412.0,164.0,148.0,76.0,27.0,20.0
14000US36081147900,"Census Tract 1479, Queens, NY",1717.0,489.0,527.0,277.0,308.0,77.0,30.0,9.0
14000US36081148300,"Census Tract 1483, Queens, NY",1071.0,159.0,459.0,208.0,168.0,53.0,24.0,0.0
14000US36081150701,"Census Tract 1507.01, Queens, NY",1052.0,161.0,363.0,160.0,258.0,65.0,31.0,14.0
14000US36081150702,"Census Tract 1507.02, Queens, NY",1158.0,340.0,326.0,169.0,172.0,131.0,12.0,8.0
14000US36081152901,"Census Tract 1529.01, Queens, NY",2637.0,641.0,1008.0,454.0,358.0,123.0,21.0,32.0
