,name,Total,Total_0_4,Total_5_9,Total_10_14,Total_15_19,Total_20_24,Total_25_29,Total_30_34,Total_35_39,Total_40_44,Total_45_49,Total_50_54,Total_55_59,Total_60_64,Total_65_69,Total_70_74,Total_75_79,Total_80_84,Total_85up
14000US53033029304,"Census Tract 293.04, King, WA",5237.0,268.0,228.0,313.0,312.0,220.0,297.0,516.0,315.0,365.0,377.0,573.0,344.0,339.0,376.0,213.0,69.0,43.0,69.0
14000US53033029305,"Census Tract 293.05, King, WA",4256.0,230.0,151.0,243.0,379.0,200.0,354.0,384.0,290.0,252.0,289.0,382.0,407.0,231.0,159.0,159.0,49.0,56.0,41.0
14000US53033029306,"Census Tract 293.06, King, WA",3651.0,255.0,215.0,91.0,225.0,322.0,233.0,307.0,204.0,232.0,275.0,269.0,273.0,207.0,199.0,91.0,105.0,76.0,72.0
14000US53033029307,"Census Tract 293.07, King, WA",4244.0,249.0,270.0,325.0,227.0,170.0,186.0,240.0,349.0,399.0,237.0,308.0,350.0,353.0,166.0,251.0,80.0,53.0,31.0
14000US53033029403,"Census Tract 294.03, King, WA",5876.0,264.0,437.0,332.0,615.0,356.0,527.0,398.0,406.0,342.0,224.0,356.0,335.0,484.0,295.0,162.0,148.0,107.0,88.0
14000US53033029405,"Census Tract 294.05, King, WA",5690.0,262.0,287.0,277.0,432.0,371.0,526.0,238.0,437.0,425.0,358.0,436.0,535.0,474.0,336.0,158.0,42.0,37.0,59.0
14000US53033029406,"Census Tract 294.06, King, WA",5174.0,365.0,316.0,399.0,411.0,231.0,439.0,293.0,397.0,363.0,336.0,477.0,371.0,268.0,206.0,158.0,63.0,59.0,22.0
14000US53033029407,"Census Tract 294.07, King, WA",4639.0,530.0,295.0,249.0,255.0,266.0,424.0,307.0,381.0,168.0,281.0,284.0,255.0,251.0,192.0,106.0,188.0,113.0,94.0
14000US53033029408,"Census Tract 294.08, King, WA",3993.0,280.0,182.0,204.0,238.0,345.0,375.0,311.0,433.0,222.0,285.0,282.0,222.0,261.0,157.0,95.0,46.0,40.0,15.0
14000US53033029502,"Census Tract 295.02, King, WA",7516.0,737.0,502.0,399.0,527.0,599.0,531.0,605.0,574.0,291.0,558.0,426.0,411.0,486.0,568.0,137.0,39.0,60.0,66.0
14000US53033029503,"Census Tract 295.03, King, WA",8828.0,863.0,825.0,450.0,583.0,660.0,686.0,1243.0,574.0,430.0,496.0,424.0,495.0,435.0,147.0,75.0,155.0,83.0,204.0
14000US53033029504,"Census Tract 295.04, King, WA",6103.0,370.0,328.0,497.0,632.0,585.0,540.0,578.0,407.0,332.0,514.0,315.0,350.0,206.0,171.0,57.0,58.0,39.0,124.0
14000US53033029601,"Census Tract 296.01, King, WA",7134.0,419.0,782.0,628.0,457.0,657.0,380.0,536.0,387.0,502.0,539.0,472.0,526.0,242.0,278.0,163.0,91.0,33.0,42.0
14000US53033029602,"Census Tract 296.02, King, WA",6235.0,388.0,477.0,420.0,434.0,386.0,376.0,420.0,482.0,409.0,438.0,449.0,621.0,374.0,193.0,95.0,129.0,125.0,19.0
14000US53033029700,"Census Tract 297, King, WA",8219.0,577.0,592.0,599.0,584.0,357.0,792.0,726.0,210.0,765.0,387.0,292.0,574.0,307.0,410.0,366.0,241.0,167.0,273.0
14000US53033029801,"Census Tract 298.01, King, WA",9944.0,583.0,1148.0,355.0,655.0,733.0,975.0,1148.0,613.0,375.0,360.0,608.0,974.0,513.0,446.0,168.0,155.0,64.0,71.0
14000US53033029802,"Census Tract 298.02, King, WA",9213.0,604.0,790.0,466.0,628.0,586.0,612.0,835.0,465.0,464.0,701.0,663.0,795.0,442.0,536.0,313.0,126.0,112.0,75.0
14000US53033029901,"Census Tract 299.01, King, WA",4725.0,319.0,343.0,269.0,467.0,225.0,325.0,377.0,372.0,279.0,309.0,177.0,402.0,365.0,141.0,148.0,118.0,64.0,25.0
14000US53033029902,"Census Tract 299.02, King, WA",4226.0,256.0,267.0,218.0,264.0,226.0,110.0,209.0,249.0,272.0,286.0,394.0,423.0,427.0,231.0,219.0,91.0,37.0,47.0
14000US53033030003,"Census Tract 300.03, King, WA",6309.0,223.0,340.0,565.0,285.0,313.0,521.0,383.0,626.0,475.0,335.0,343.0,341.0,352.0,436.0,253.0,346.0,113.0,59.0
14000US53033030004,"Census Tract 300.04, King, WA",8736.0,863.0,678.0,391.0,574.0,838.0,1017.0,1065.0,513.0,275.0,462.0,436.0,463.0,608.0,216.0,194.0,42.0,39.0,62.0
14000US53033030005,"Census Tract 300.05, King, WA",5923.0,467.0,390.0,516.0,381.0,394.0,718.0,419.0,335.0,432.0,502.0,349.0,259.0,211.0,226.0,139.0,75.0,102.0,8.0
14000US53033030006,"Census Tract 300.06, King, WA",4000.0,177.0,254.0,201.0,227.0,384.0,236.0,275.0,272.0,208.0,288.0,241.0,396.0,169.0,179.0,148.0,150.0,128.0,67.0
14000US53033030100,"Census Tract 301, King, WA",7711.0,359.0,521.0,561.0,501.0,313.0,299.0,539.0,389.0,320.0,418.0,479.0,739.0,692.0,524.0,598.0,144.0,203.0,112.0
14000US53033030201,"Census Tract 302.01, King, WA",5391.0,262.0,422.0,400.0,241.0,204.0,583.0,409.0,284.0,422.0,458.0,335.0,461.0,389.0,243.0,122.0,48.0,31.0,77.0
14000US53033030202,"Census Tract 302.02, King, WA",6970.0,442.0,657.0,337.0,389.0,504.0,611.0,522.0,443.0,324.0,349.0,543.0,355.0,487.0,338.0,216.0,243.0,81.0,129.0
14000US53033030304,"Census Tract 303.04, King, WA",3868.0,375.0,248.0,235.0,311.0,176.0,178.0,191.0,335.0,298.0,240.0,310.0,366.0,209.0,152.0,62.0,100.0,39.0,43.0
14000US53033030305,"Census Tract 303.05, King, WA",5273.0,462.0,324.0,212.0,255.0,179.0,234.0,301.0,420.0,385.0,280.0,268.0,350.0,631.0,275.0,309.0,187.0,124.0,77.0
14000US53033030306,"Census Tract 303.06, King, WA",5527.0,312.0,347.0,341.0,337.0,417.0,357.0,340.0,341.0,292.0,343.0,448.0,581.0,439.0,174.0,184.0,134.0,38.0,102.0
14000US53033030308,"Census Tract 303.08, King, WA",7029.0,498.0,447.0,574.0,678.0,516.0,307.0,533.0,496.0,638.0,509.0,368.0,353.0,354.0,185.0,336.0,146.0,55.0,36.0
14000US53033030309,"Census Tract 303.09, King, WA",5783.0,361.0,285.0,213.0,268.0,632.0,584.0,621.0,442.0,296.0,469.0,307.0,154.0,417.0,370.0,220.0,55.0,43.0,46.0
14000US53033030310,"Census Tract 303.10, King, WA",6298.0,416.0,426.0,564.0,540.0,490.0,313.0,362.0,391.0,436.0,458.0,544.0,469.0,264.0,207.0,86.0,57.0,67.0,208.0
14000US53033030311,"Census Tract 303.11, King, WA",5311.0,382.0,374.0,405.0,287.0,424.0,429.0,471.0,366.0,249.0,413.0,334.0,362.0,154.0,166.0,178.0,202.0,69.0,46.0
14000US53033030312,"Census Tract 303.12, King, WA",4777.0,334.0,290.0,325.0,421.0,323.0,300.0,389.0,354.0,295.0,260.0,307.0,407.0,241.0,191.0,173.0,116.0,18.0,33.0
14000US53033030313,"Census Tract 303.13, King, WA",4511.0,354.0,397.0,278.0,350.0,272.0,249.0,476.0,347.0,161.0,198.0,219.0,202.0,279.0,252.0,148.0,153.0,102.0,74.0
14000US53033030314,"Census Tract 303.14, King, WA",4438.0,250.0,144.0,243.0,419.0,315.0,183.0,227.0,101.0,318.0,424.0,311.0,371.0,245.0,210.0,240.0,139.0,143.0,155.0
14000US53033030401,"Census Tract 304.01, King, WA",9689.0,725.0,654.0,657.0,650.0,704.0,700.0,821.0,657.0,443.0,734.0,758.0,582.0,609.0,398.0,258.0,258.0,37.0,44.0
14000US53033030403,"Census Tract 304.03, King, WA",4472.0,219.0,218.0,180.0,275.0,179.0,178.0,344.0,161.0,317.0,336.0,353.0,407.0,434.0,248.0,240.0,130.0,111.0,142.0
14000US53033030404,"Census Tract 304.04, King, WA",4961.0,373.0,232.0,316.0,304.0,246.0,298.0,349.0,259.0,314.0,320.0,538.0,370.0,466.0,209.0,173.0,150.0,10.0,34.0
14000US53033030501,"Census Tract 305.01, King, WA",1907.0,109.0,95.0,21.0,75.0,128.0,160.0,126.0,143.0,93.0,98.0,126.0,212.0,144.0,97.0,76.0,105.0,39.0,60.0
14000US53033030503,"Census Tract 305.03, King, WA",5802.0,926.0,443.0,225.0,239.0,324.0,321.0,540.0,478.0,220.0,267.0,356.0,289.0,352.0,121.0,229.0,199.0,205.0,68.0
14000US53033030504,"Census Tract 305.04, King, WA",4690.0,192.0,306.0,428.0,248.0,211.0,466.0,232.0,277.0,263.0,303.0,374.0,333.0,290.0,214.0,154.0,197.0,79.0,123.0
14000US53033030600,"Census Tract 306, King, WA",5592.0,521.0,305.0,423.0,325.0,195.0,306.0,477.0,576.0,340.0,289.0,344.0,625.0,423.0,117.0,145.0,39.0,86.0,56.0
14000US53033030700,"Census Tract 307, King, WA",4101.0,265.0,263.0,343.0,278.0,201.0,357.0,335.0,220.0,251.0,252.0,326.0,284.0,282.0,102.0,112.0,100.0,61.0,69.0
14000US53033030801,"Census Tract 308.01, King, WA",7091.0,613.0,758.0,773.0,431.0,415.0,469.0,592.0,461.0,596.0,418.0,414.0,398.0,230.0,204.0,139.0,90.0,15.0,75.0
14000US53033030802,"Census Tract 308.02, King, WA",3588.0,308.0,311.0,226.0,89.0,178.0,259.0,367.0,277.0,227.0,131.0,196.0,272.0,253.0,212.0,142.0,64.0,41.0,35.0
14000US53033030901,"Census Tract 309.01, King, WA",3583.0,216.0,278.0,236.0,257.0,297.0,297.0,360.0,224.0,235.0,223.0,228.0,259.0,199.0,87.0,68.0,75.0,26.0,18.0
14000US53033030902,"Census Tract 309.02, King, WA",6455.0,669.0,418.0,291.0,613.0,360.0,795.0,689.0,251.0,251.0,293.0,433.0,459.0,286.0,195.0,146.0,120.0,178.0,8.0
14000US53033031000,"Census Tract 310, King, WA",4247.0,338.0,241.0,175.0,298.0,249.0,130.0,505.0,236.0,288.0,376.0,391.0,422.0,191.0,186.0,118.0,47.0,44.0,12.0
14000US53033031100,"Census Tract 311, King, WA",7701.0,272.0,620.0,527.0,783.0,389.0,545.0,455.0,411.0,583.0,461.0,712.0,565.0,398.0,261.0,216.0,343.0,90.0,70.0
14000US53033031202,"Census Tract 312.02, King, WA",6310.0,406.0,464.0,324.0,400.0,298.0,346.0,296.0,484.0,361.0,501.0,311.0,625.0,357.0,395.0,277.0,217.0,178.0,70.0
14000US53033031204,"Census Tract 312.04, King, WA",5976.0,332.0,221.0,292.0,437.0,306.0,250.0,157.0,467.0,379.0,464.0,625.0,336.0,568.0,568.0,476.0,20.0,38.0,40.0
14000US53033031205,"Census Tract 312.05, King, WA",7252.0,575.0,637.0,448.0,336.0,619.0,832.0,775.0,407.0,316.0,527.0,449.0,444.0,395.0,156.0,210.0,77.0,49.0,0.0
14000US53033031206,"Census Tract 312.06, King, WA",5475.0,230.0,384.0,426.0,623.0,914.0,258.0,412.0,436.0,200.0,225.0,309.0,233.0,235.0,208.0,103.0,47.0,85.0,147.0
14000US53033031301,"Census Tract 313.01, King, WA",2670.0,195.0,120.0,180.0,211.0,163.0,162.0,97.0,88.0,163.0,157.0,271.0,154.0,216.0,162.0,171.0,80.0,43.0,37.0
14000US53033031302,"Census Tract 313.02, King, WA",4253.0,243.0,368.0,326.0,326.0,181.0,257.0,198.0,354.0,218.0,226.0,346.0,339.0,229.0,191.0,196.0,59.0,113.0,83.0
14000US53033031400,"Census Tract 314, King, WA",5943.0,64.0,372.0,551.0,250.0,374.0,256.0,325.0,339.0,509.0,589.0,569.0,496.0,299.0,401.0,199.0,95.0,45.0,210.0
14000US53033031501,"Census Tract 315.01, King, WA",4083.0,322.0,249.0,237.0,254.0,153.0,297.0,257.0,233.0,215.0,384.0,354.0,317.0,314.0,249.0,121.0,89.0,23.0,15.0
14000US53033031502,"Census Tract 315.02, King, WA",4219.0,193.0,249.0,211.0,291.0,130.0,101.0,362.0,223.0,198.0,305.0,403.0,388.0,312.0,275.0,265.0,86.0,79.0,148.0
14000US53033031601,"Census Tract 316.01, King, WA",5573.0,331.0,358.0,470.0,317.0,245.0,241.0,354.0,435.0,311.0,281.0,421.0,623.0,444.0,234.0,258.0,196.0,25.0,29.0
14000US53033031603,"Census Tract 316.03, King, WA",6515.0,550.0,715.0,410.0,329.0,262.0,381.0,604.0,411.0,664.0,309.0,534.0,416.0,462.0,154.0,114.0,131.0,32.0,37.0
14000US53033031604,"Census Tract 316.04, King, WA",5777.0,454.0,910.0,524.0,227.0,256.0,245.0,438.0,634.0,449.0,549.0,405.0,224.0,176.0,124.0,92.0,27.0,24.0,19.0
14000US53033031605,"Census Tract 316.05, King, WA",4200.0,322.0,219.0,256.0,294.0,181.0,240.0,341.0,112.0,194.0,237.0,549.0,350.0,408.0,164.0,199.0,104.0,15.0,15.0
14000US53033031703,"Census Tract 317.03, King, WA",6829.0,314.0,419.0,263.0,401.0,447.0,218.0,550.0,396.0,273.0,369.0,717.0,836.0,497.0,329.0,344.0,182.0,146.0,128.0
14000US53033031704,"Census Tract 317.04, King, WA",5728.0,312.0,396.0,367.0,545.0,425.0,380.0,405.0,395.0,508.0,326.0,516.0,441.0,275.0,171.0,102.0,37.0,77.0,50.0
14000US53033031705,"Census Tract 317.05, King, WA",4271.0,273.0,270.0,190.0,460.0,260.0,149.0,281.0,255.0,395.0,489.0,318.0,239.0,246.0,161.0,148.0,44.0,74.0,19.0
14000US53033031706,"Census Tract 317.06, King, WA",7884.0,420.0,596.0,673.0,387.0,383.0,920.0,507.0,671.0,497.0,564.0,665.0,486.0,375.0,290.0,139.0,116.0,72.0,123.0
14000US53033031800,"Census Tract 318, King, WA",4719.0,304.0,274.0,253.0,213.0,95.0,330.0,289.0,190.0,325.0,247.0,358.0,676.0,341.0,319.0,243.0,127.0,82.0,53.0
14000US53033031903,"Census Tract 319.03, King, WA",6801.0,307.0,528.0,288.0,624.0,358.0,170.0,348.0,558.0,456.0,572.0,543.0,677.0,277.0,356.0,260.0,233.0,183.0,63.0
14000US53033031904,"Census Tract 319.04, King, WA",3417.0,195.0,288.0,199.0,166.0,103.0,211.0,189.0,195.0,259.0,265.0,445.0,236.0,212.0,164.0,114.0,97.0,46.0,33.0
14000US53033031906,"Census Tract 319.06, King, WA",3958.0,197.0,218.0,231.0,377.0,91.0,57.0,145.0,201.0,274.0,286.0,507.0,433.0,369.0,146.0,196.0,125.0,59.0,46.0
14000US53033031907,"Census Tract 319.07, King, WA",8159.0,576.0,711.0,461.0,448.0,331.0,704.0,605.0,698.0,555.0,581.0,549.0,436.0,386.0,336.0,441.0,213.0,66.0,62.0
14000US53033031908,"Census Tract 319.08, King, WA",4375.0,402.0,166.0,181.0,251.0,262.0,476.0,263.0,449.0,259.0,278.0,231.0,342.0,313.0,210.0,144.0,46.0,68.0,34.0
14000US53033031909,"Census Tract 319.09, King, WA",3080.0,159.0,163.0,203.0,190.0,136.0,207.0,165.0,145.0,230.0,209.0,157.0,296.0,369.0,205.0,86.0,106.0,12.0,42.0
14000US53033032002,"Census Tract 320.02, King, WA",3191.0,220.0,208.0,224.0,207.0,69.0,83.0,152.0,132.0,234.0,295.0,223.0,396.0,277.0,143.0,165.0,58.0,94.0,11.0
14000US53033032003,"Census Tract 320.03, King, WA",5547.0,286.0,329.0,383.0,387.0,379.0,238.0,248.0,481.0,308.0,425.0,565.0,416.0,384.0,325.0,155.0,100.0,79.0,59.0
14000US53033032005,"Census Tract 320.05, King, WA",6877.0,360.0,582.0,246.0,511.0,334.0,383.0,665.0,436.0,427.0,615.0,613.0,586.0,437.0,239.0,252.0,38.0,77.0,76.0
14000US53033032006,"Census Tract 320.06, King, WA",5612.0,422.0,346.0,277.0,406.0,295.0,279.0,410.0,306.0,402.0,314.0,474.0,484.0,270.0,348.0,243.0,119.0,140.0,77.0
14000US53033032007,"Census Tract 320.07, King, WA",3385.0,88.0,283.0,256.0,228.0,153.0,114.0,217.0,247.0,172.0,142.0,347.0,466.0,259.0,107.0,122.0,43.0,38.0,103.0
14000US53033032008,"Census Tract 320.08, King, WA",4658.0,312.0,366.0,409.0,285.0,168.0,235.0,315.0,361.0,349.0,383.0,261.0,380.0,291.0,312.0,189.0,33.0,9.0,0.0
14000US53033032010,"Census Tract 320.10, King, WA",6071.0,452.0,638.0,673.0,349.0,142.0,317.0,291.0,527.0,626.0,429.0,251.0,370.0,365.0,327.0,46.0,95.0,123.0,50.0
14000US53033032011,"Census Tract 320.11, King, WA",4435.0,258.0,611.0,339.0,333.0,61.0,134.0,296.0,508.0,302.0,384.0,401.0,265.0,222.0,97.0,73.0,117.0,25.0,9.0
14000US53033032102,"Census Tract 321.02, King, WA",5150.0,246.0,347.0,324.0,316.0,204.0,172.0,191.0,356.0,401.0,367.0,430.0,509.0,516.0,298.0,195.0,149.0,63.0,66.0
14000US53033032103,"Census Tract 321.03, King, WA",5397.0,424.0,243.0,336.0,331.0,224.0,562.0,453.0,452.0,264.0,378.0,414.0,394.0,297.0,291.0,149.0,66.0,69.0,50.0
14000US53033032104,"Census Tract 321.04, King, WA",6172.0,320.0,361.0,235.0,461.0,229.0,197.0,297.0,448.0,460.0,783.0,626.0,366.0,407.0,275.0,199.0,246.0,117.0,145.0
14000US53033032203,"Census Tract 322.03, King, WA",8032.0,566.0,660.0,661.0,657.0,279.0,213.0,435.0,889.0,765.0,805.0,466.0,420.0,560.0,225.0,243.0,127.0,43.0,18.0
14000US53033032207,"Census Tract 322.07, King, WA",3930.0,124.0,302.0,483.0,293.0,156.0,180.0,148.0,231.0,338.0,523.0,234.0,280.0,207.0,144.0,68.0,120.0,26.0,73.0
14000US53033032208,"Census Tract 322.08, King, WA",9764.0,441.0,530.0,704.0,448.0,353.0,569.0,586.0,949.0,607.0,854.0,654.0,527.0,474.0,453.0,293.0,330.0,479.0,513.0
14000US53033032210,"Census Tract 322.10, King, WA",14540.0,1182.0,1278.0,936.0,874.0,436.0,1207.0,1290.0,1509.0,1447.0,1052.0,1179.0,784.0,528.0,477.0,149.0,133.0,40.0,39.0
14000US53033032211,"Census Tract 322.11, King, WA",5124.0,389.0,411.0,338.0,328.0,177.0,245.0,312.0,456.0,450.0,446.0,538.0,268.0,360.0,125.0,152.0,69.0,31.0,29.0
14000US53033032212,"Census Tract 322.12, King, WA",8337.0,785.0,694.0,588.0,533.0,295.0,423.0,602.0,874.0,676.0,572.0,648.0,528.0,502.0,465.0,32.0,0.0,42.0,78.0
14000US53033032213,"Census Tract 322.13, King, WA",4337.0,211.0,344.0,412.0,351.0,86.0,52.0,159.0,348.0,483.0,395.0,366.0,479.0,228.0,211.0,118.0,48.0,13.0,33.0
14000US53033032214,"Census Tract 322.14, King, WA",6706.0,412.0,682.0,692.0,553.0,208.0,141.0,290.0,559.0,901.0,871.0,532.0,250.0,258.0,182.0,92.0,50.0,19.0,14.0
14000US53033032215,"Census Tract 322.15, King, WA",5034.0,280.0,485.0,499.0,429.0,125.0,123.0,245.0,339.0,606.0,601.0,468.0,342.0,160.0,124.0,145.0,55.0,8.0,0.0
14000US53033032307,"Census Tract 323.07, King, WA",6093.0,432.0,387.0,461.0,439.0,180.0,268.0,327.0,335.0,342.0,562.0,504.0,550.0,528.0,275.0,336.0,98.0,53.0,16.0
14000US53033032309,"Census Tract 323.09, King, WA",8249.0,590.0,355.0,283.0,219.0,480.0,1714.0,1673.0,743.0,567.0,388.0,284.0,142.0,226.0,189.0,93.0,117.0,27.0,159.0
14000US53033032311,"Census Tract 323.11, King, WA",6730.0,449.0,334.0,464.0,687.0,192.0,308.0,149.0,284.0,555.0,502.0,675.0,666.0,757.0,418.0,124.0,39.0,90.0,37.0
14000US53033032313,"Census Tract 323.13, King, WA",6551.0,523.0,690.0,291.0,124.0,311.0,711.0,1044.0,934.0,519.0,281.0,181.0,135.0,268.0,151.0,149.0,44.0,143.0,52.0
14000US53033032315,"Census Tract 323.15, King, WA",5280.0,289.0,429.0,309.0,169.0,84.0,139.0,278.0,371.0,406.0,437.0,661.0,610.0,487.0,240.0,156.0,141.0,43.0,31.0
14000US53033032316,"Census Tract 323.16, King, WA",5654.0,451.0,439.0,630.0,388.0,145.0,126.0,241.0,326.0,505.0,709.0,506.0,312.0,473.0,107.0,130.0,71.0,57.0,38.0
14000US53033032317,"Census Tract 323.17, King, WA",6402.0,371.0,498.0,520.0,471.0,290.0,254.0,492.0,512.0,404.0,629.0,561.0,594.0,323.0,144.0,140.0,66.0,45.0,88.0
14000US53033032318,"Census Tract 323.18, King, WA",6712.0,455.0,676.0,719.0,478.0,127.0,232.0,391.0,718.0,736.0,677.0,501.0,387.0,205.0,146.0,144.0,48.0,63.0,9.0
14000US53033032319,"Census Tract 323.19, King, WA",5941.0,401.0,262.0,303.0,233.0,502.0,695.0,610.0,581.0,280.0,423.0,260.0,265.0,193.0,129.0,166.0,83.0,133.0,422.0
14000US53033032320,"Census Tract 323.20, King, WA",4535.0,270.0,290.0,388.0,290.0,192.0,96.0,170.0,279.0,194.0,556.0,405.0,545.0,241.0,243.0,159.0,109.0,47.0,61.0
14000US53033032321,"Census Tract 323.21, King, WA",6365.0,442.0,662.0,586.0,321.0,127.0,98.0,368.0,585.0,897.0,609.0,375.0,325.0,318.0,289.0,224.0,96.0,22.0,21.0
14000US53033032322,"Census Tract 323.22, King, WA",3560.0,216.0,229.0,303.0,304.0,150.0,126.0,120.0,230.0,270.0,321.0,306.0,397.0,220.0,218.0,99.0,50.0,0.0,1.0
14000US53033032323,"Census Tract 323.23, King, WA",5888.0,352.0,474.0,474.0,445.0,177.0,140.0,323.0,605.0,592.0,434.0,330.0,386.0,289.0,249.0,227.0,49.0,83.0,259.0
14000US53033032324,"Census Tract 323.24, King, WA",5292.0,293.0,431.0,204.0,230.0,263.0,356.0,689.0,622.0,400.0,408.0,253.0,221.0,308.0,289.0,170.0,61.0,15.0,79.0
14000US53033032325,"Census Tract 323.25, King, WA",5805.0,468.0,509.0,383.0,225.0,271.0,629.0,616.0,594.0,502.0,352.0,292.0,318.0,276.0,213.0,64.0,36.0,19.0,38.0
14000US53033032326,"Census Tract 323.26, King, WA",3960.0,241.0,245.0,281.0,432.0,158.0,116.0,46.0,117.0,415.0,281.0,301.0,374.0,311.0,254.0,107.0,51.0,99.0,131.0
14000US53033032327,"Census Tract 323.27, King, WA",4201.0,75.0,115.0,123.0,145.0,102.0,51.0,110.0,70.0,131.0,195.0,184.0,288.0,378.0,578.0,619.0,603.0,327.0,107.0
14000US53033032328,"Census Tract 323.28, King, WA",3490.0,250.0,266.0,379.0,127.0,104.0,143.0,163.0,248.0,316.0,234.0,318.0,278.0,201.0,154.0,153.0,46.0,74.0,36.0
14000US53033032329,"Census Tract 323.29, King, WA",9101.0,726.0,1126.0,894.0,402.0,267.0,289.0,575.0,978.0,1172.0,759.0,408.0,232.0,383.0,291.0,171.0,233.0,95.0,100.0
14000US53033032401,"Census Tract 324.01, King, WA",6132.0,289.0,636.0,347.0,538.0,209.0,326.0,342.0,481.0,631.0,603.0,412.0,463.0,337.0,170.0,142.0,90.0,97.0,19.0
14000US53033032402,"Census Tract 324.02, King, WA",6847.0,447.0,327.0,506.0,510.0,262.0,284.0,459.0,565.0,705.0,569.0,534.0,592.0,468.0,342.0,110.0,101.0,0.0,66.0
14000US53033032500,"Census Tract 325, King, WA",5381.0,289.0,225.0,387.0,380.0,196.0,219.0,357.0,306.0,281.0,450.0,582.0,670.0,455.0,290.0,181.0,26.0,50.0,37.0
14000US53033032601,"Census Tract 326.01, King, WA",3219.0,161.0,247.0,179.0,213.0,171.0,126.0,138.0,234.0,179.0,227.0,308.0,257.0,233.0,263.0,149.0,9.0,57.0,68.0
14000US53033032602,"Census Tract 326.02, King, WA",14018.0,1361.0,1418.0,1385.0,895.0,135.0,544.0,1110.0,1176.0,1402.0,1238.0,933.0,555.0,734.0,518.0,307.0,84.0,130.0,93.0
14000US53033032702,"Census Tract 327.02, King, WA",6720.0,332.0,541.0,355.0,408.0,175.0,162.0,683.0,481.0,493.0,830.0,466.0,693.0,512.0,293.0,97.0,60.0,54.0,85.0
14000US53033032703,"Census Tract 327.03, King, WA",2285.0,160.0,171.0,126.0,110.0,118.0,152.0,157.0,191.0,221.0,111.0,268.0,214.0,112.0,93.0,41.0,21.0,19.0,0.0
14000US53033032704,"Census Tract 327.04, King, WA",7051.0,456.0,619.0,491.0,359.0,287.0,305.0,418.0,609.0,614.0,472.0,588.0,508.0,534.0,283.0,176.0,96.0,75.0,161.0
14000US53033032800,"Census Tract 328, King, WA",2347.0,45.0,98.0,196.0,97.0,113.0,139.0,115.0,59.0,117.0,161.0,302.0,361.0,228.0,143.0,75.0,40.0,45.0,13.0
14000US53033990100,"Census Tract 9901, King, WA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US53061040100,"Census Tract 401, Snohomish, WA",4832.0,280.0,187.0,160.0,257.0,689.0,508.0,437.0,275.0,195.0,268.0,327.0,343.0,290.0,181.0,191.0,95.0,46.0,103.0
14000US53061040200,"Census Tract 402, Snohomish, WA",6242.0,430.0,452.0,313.0,271.0,291.0,663.0,567.0,419.0,349.0,424.0,285.0,370.0,528.0,256.0,163.0,166.0,101.0,194.0
14000US53061040300,"Census Tract 403, Snohomish, WA",3105.0,161.0,252.0,144.0,49.0,175.0,302.0,303.0,270.0,138.0,163.0,220.0,262.0,207.0,124.0,104.0,72.0,66.0,93.0
14000US53061040400,"Census Tract 404, Snohomish, WA",4654.0,166.0,236.0,173.0,331.0,727.0,563.0,465.0,372.0,260.0,261.0,253.0,321.0,131.0,235.0,60.0,36.0,20.0,44.0
14000US53061040500,"Census Tract 405, Snohomish, WA",2366.0,102.0,122.0,140.0,132.0,221.0,188.0,199.0,262.0,154.0,118.0,159.0,178.0,161.0,87.0,58.0,33.0,27.0,25.0
14000US53061040700,"Census Tract 407, Snohomish, WA",4332.0,142.0,100.0,153.0,186.0,250.0,434.0,597.0,338.0,249.0,345.0,341.0,299.0,264.0,182.0,285.0,63.0,66.0,38.0
14000US53061040800,"Census Tract 408, Snohomish, WA",2731.0,67.0,37.0,102.0,153.0,112.0,407.0,207.0,226.0,107.0,165.0,257.0,232.0,200.0,117.0,114.0,105.0,65.0,58.0
14000US53061040900,"Census Tract 409, Snohomish, WA",3070.0,92.0,181.0,226.0,270.0,112.0,259.0,165.0,178.0,227.0,144.0,279.0,220.0,227.0,166.0,143.0,63.0,35.0,83.0
14000US53061041000,"Census Tract 410, Snohomish, WA",5524.0,377.0,283.0,197.0,225.0,337.0,489.0,501.0,374.0,318.0,285.0,488.0,524.0,365.0,274.0,134.0,76.0,104.0,173.0
14000US53061041100,"Census Tract 411, Snohomish, WA",4580.0,337.0,282.0,314.0,231.0,320.0,266.0,353.0,324.0,208.0,350.0,226.0,354.0,320.0,257.0,128.0,140.0,81.0,89.0
14000US53061041201,"Census Tract 412.01, Snohomish, WA",3362.0,372.0,147.0,206.0,201.0,132.0,344.0,214.0,223.0,212.0,181.0,291.0,296.0,243.0,103.0,93.0,65.0,17.0,22.0
14000US53061041202,"Census Tract 412.02, Snohomish, WA",5874.0,366.0,396.0,500.0,326.0,322.0,498.0,500.0,383.0,473.0,278.0,314.0,609.0,312.0,228.0,188.0,28.0,87.0,66.0
14000US53061041301,"Census Tract 413.01, Snohomish, WA",5600.0,231.0,392.0,423.0,192.0,260.0,242.0,206.0,369.0,299.0,297.0,407.0,552.0,653.0,402.0,137.0,327.0,87.0,124.0
